"JournalID","Title","Publisher","Theme","StartMonth","EndMonth","Year","Volume","Number","CopiesNo","PhotocopiesNo","ISSN","Subscriber","Shelf","Language","Available"
"946","IEEE MICRO","IEEE Computer Society","Scalable Coherent Interface/Unix+Am29000/Neural network chip/Hypercube database engine","2","null","1992","12","1","1","0","0272-1732","CS","CS-LIB","English","1"
"947","IEEE MICRO","IEEE Computer Society","Hot Chips III/Exploiting Parallelism for Higher Performance","4","null","1992","12","2","1","0","0272-1732","CS","CS-LIB","English","1"
"948","IEEE MICRO","IEEE Computer Society","Associative Memories and Processors","6","null","1992","12","3","1","0","0272-1732","CS","CS-LIB","English","1"
"949","IEEE MICRO","IEEE Computer Society","Microelectronics in Europe, TMSC40 DSP, Japan's Real-World Computing Program","8","null","1992","12","4","1","0","0272-1732","CS","CS-LIB","English","1"
"950","IEEE MICRO","IEEE Computer Society","Chips, Systems, Software and Applications","10","null","1992","12","5","1","0","0272-1732","CS","CS-LIB","English","1"
"951","IEEE MICRO","IEEE Computer Society","Object Recognition/Associative Processors/Memories","12","null","1992","12","6","1","0","0272-1732","CS","CS-LIB","English","1"
"952","IEEE MICRO","IEEE Computer Society","Chips, Systems, Software and Apllications","2","null","1993","13","1","1","0","0272-1732","CS","CS-LIB","English","1"
"953","IEEE MICRO","IEEE Computer Society","Advanced Packaging and Interconnections/Coordinated Issue with April 1993 Computer on Multichip Modules","4","null","1993","13","2","1","0","0272-1732","CS","CS-LIB","English","1"
"954","IEEE MICRO","IEEE Computer Society","Hot Chips IV Symposium/Message routing with transputers/Hewlett-Packard PA7100","6","null","1993","13","3","1","0","0272-1732","CS","CS-LIB","English","1"
"955","IEEE MICRO","IEEE Computer Society","Performance Measurement/Register Windows/RISC Interruptions","8","null","1993","13","4","1","0","0272-1732","CS","CS-LIB","English","1"
"956","IEEE MICRO","IEEE Computer Society","Power PC Microprocessor/End User Performance/Distributed System Performance","10","null","1993","13","5","1","0","0272-1732","CS","CS-LIB","English","1"
"957","IEEE MICRO","IEEE Computer Society","Standards/Annual Index","12","null","1993","13","6","1","0","0272-1732","CS","CS-LIB","English","1"
"958","IEEE MICRO","IEEE Computer Society","Fault Tolerance/Portable Electronic Storage Systems","2","null","1994","14","1","1","0","0272-1732","CS","CS-LIB","English","1"
"959","IEEE MICRO","IEEE Computer Society","Hot Chips V Symposium/Fault Tolerance/Complex Timing Functions","4","null","1994","14","2","1","0","0272-1732","CS","CS-LIB","English","1"
"960","IEEE MICRO","IEEE Computer Society","VLSI and Neural Networks, Architecture, Integration, Sound Analyzer","6","null","1994","14","3","1","0","0272-1732","CS","CS-LIB","English","1"
"961","IEEE MICRO","IEEE Computer Society","Hardware/Software Codesign, Fault Tolerance, Memory Latency","8","null","1994","14","4","1","0","0272-1732","CS","CS-LIB","English","1"
"962","IEEE MICRO","IEEE Computer Society","PowerPC What Makes It Go: User Instruction Set, Bus Interface, Control Flow Dependencies, 604 RISC","10","null","1994","14","5","1","0","0272-1732","CS","CS-LIB","English","1"
"963","IEEE MICRO","IEEE Computer Society","Optical Processing, Neural Chips, Digital Optoelectronic Computing, Secondary Storage Systems, Real-Time Pattern Recognition, Optical Correlations","12","null","1994","14","6","1","0","0272-1732","CS","CS-LIB","English","1"
"964","IEEE MICRO","IEEE Computer Society","Feature: The Memory-Integrated Network Interface/Virtual-Memory-Mapped Network Interfaces/Myrinet: A Gigabit-per-Second Local Area Network/TNET: A Reliable System Area Network","2","null","1995","15","1","1","0","0272-1732","CS","CS-LIB","English","1"
"965","IEEE MICRO","IEEE Computer Society","Hot Chips VI, AM3 Processor, Power PC Storage, Pentium Lessons, Microsoft & Vaporware","4","null","1995","15","2","1","0","0272-1732","CS","G123","English","1"
"966","IEEE MICRO","IEEE Computer Society","Fuzzy Systems and Neural Networks/ Optical Processing","6","null","1995","15","3","1","0","0272-1732","CS","G123","English","1"
"967","IEEE MICRO","IEEE Computer Society","Fuzzy Hardware/ Processor Queues/ Optical Processing","8","null","1995","15","4","1","0","0272-1732","CS","G123","English","1"
"968","IEEE MICRO","IEEE Computer Society","Embedded Control Systems/ Analyzing Pentium Performance/ Data Security hits home","10","null","1995","15","5","1","0","0272-1732","CS","G123","English","1"
"969","IEEE MICRO","IEEE Computer Society","Microelectronics in Japan/ Robot Control","12","null","1995","15","6","1","0","0272-1732","CS","G123","English","1"
"970","IEEE MICRO","IEEE Computer Society","Guest Editors' Introduction: Developing Interconnect Technology/ PCI network interface/ SCI optical links","2","null","1996","16","1","1","0","0272-1732","CS","G123","English","1"
"971","IEEE MICRO","IEEE Computer Society","Hot Chips VII/ Group Communication/ Mapping Fuzzy Controllers","4","null","1996","16","2","1","0","0272-1732","CS","G123","English","1"
"972","IEEE MICRO","IEEE Computer Society","Public Key Security Systems/ Microcomputers/ Network Protocols/ Smart Cards/ Electronic Paymenyt Systems/ Arithmetic Techniques/ Cryptography","6","null","1996","16","3","1","0","0272-1732","CS","G123","English","1"
"973","IEEE MICRO","IEEE Computer Society","Media Processing","8","null","1996","16","4","1","0","0272-1732","CS","G123","English","1"
"974","IEEE MICRO","IEEE Computer Society","Biology-Inspired Circuits/ Fuzzy Hardware","10","null","1996","16","5","1","0","0272-1732","CS","G123","English","1"
"975","IEEE MULTIMEDIA","IEEE Computer Society","Tutorial: Multimedia Information Systems/Surveys/Applications","15","null","1994","1","1","1","0","1070-986X","CS","G123","English","1"
"976","IEEE MULTIMEDIA","IEEE Computer Society","CSCW for Film and TV Preproduction, Identifying Faces Using Multiple Retrievals, Collaborative Design, MediaStation 5000, Content-Based Video Retrieval","16","null","1994","1","2","1","0","1070-986X","CS","G123","English","1"
"977","IEEE MULTIMEDIA","IEEE Computer Society","Prospectus for Interactive Video-on-Demand, Structured Video Applications, Video Codecs","14","null","1994","1","3","1","0","1070-986X","CS","G123","English","1"
"978","IEEE MULTIMEDIA","IEEE Computer Society","Tutorials on Knowledge-Assisted DB Retrieval and Video Servers, Medical Applications, On-Line Community","13","null","1994","1","4","1","0","1070-986X","CS","G123","English","1"
"979","IEEE MULTIMEDIA","IEEE Computer Society","Emerging Techniques: Composition and Search with a Video Algebra / Survey: Analyzing the Multimedia Operating System","15","null","1995","2","1","1","0","1070-986X","CS","G123","English","1"
"980","IEEE MULTIMEDIA","IEEE Computer Society","Distributed Multimedia and QOS (Quality of Service): A Survey, Tutorial on MPEG/Audio, Multimedia Advertising","16","null","1995","2","2","1","0","1070-986X","CS","G123","English","1"
"981","IEEE MULTIMEDIA","IEEE Computer Society","Interactive Multimedia Models/ Video Acceptability and Frame Rate/ Network Evolution and Multimedia Communication","14","null","1995","2","3","1","0","1070-986X","CS","G123","English","1"
"982","IEEE MULTIMEDIA","IEEE Computer Society","E-mail on X.400/ Hypermedia Authoring/ A Media Taxonomy/ Projected Multimedia/ Mehida system (offers hearing-impaired children an easy and appealing way to learn how to communicate)/ Multimedia and SIS","13","null","1995","2","4","1","0","1070-986X","CS","G123","English","1"
"983","IEEE MULTIMEDIA","IEEE Computer Society","The EFX Editing and Effects Environment/ Distributed Interactive Virtual Environment/ Visual Programming/ Playback Model/ Video Conferencing","15","null","1996","3","1","1","0","1070-986X","CS","G123","English","1"
"984","IEEE MULTIMEDIA","IEEE Computer Society","A Virtual Studio for Live Broadcasting: The Mona Lisa Project/ Temporal Relations and Sychronization Aggents","16","null","1996","3","2","1","0","1070-986X","CS","G123","English","1"
"985","IEEE MULTIMEDIA","IEEE Computer Society","Visual Languages/ Audio Search/ VOD Storage/ Distributed Multimedia/ Program Allocation","14","null","1996","3","3","1","0","1070-986X","CS","G123","English","2"
"986","IEEE NETWORK","IEEE","Distribed Applications for Communications","11","null","1990","4","6","1","0","0890-8044","δείγμα","CS-LIB","English","1"
"987","IEEE Potentials","IEEE","Speech synthesis:a technology that speaks for itself/Digital design/Speech recognition","15","null","1983","2","2","1","0","0278-6648","CS","CS-LIB","English","1"
"988","IEEE Potentials","IEEE","Robotics/Modems/Electronic book clubs/Entrepreneurship","14","null","1983","2","3","1","0","0278-6648","CS","CS-LIB","English","1"
"989","IEEE Potentials","IEEE","The computer revolution in medical imaging systems","12","null","1984","3","4","1","0","0278-6648","CS","CS-LIB","English","1"
"990","IEEE Potentials","IEEE","Computer Simulation/Image and Signal Processing/Digital Control/Design","5","null","1986","5","2","1","0","0278-6648","CS","CS-LIB","English","1"
"991","IEEE Potentials","IEEE","Expert Systems/Artificial Intelligence and expert systems/Prolog/Teaching language to computers","10","null","1986","5","3","1","0","0278-6648","CS","CS-LIB","English","1"
"992","IEEE Potentials","IEEE","Computer Vision/Computer bulletin boards/Graphics as a learning aid","12","null","1986","5","4","1","0","0278-6648","CS","CS-LIB","English","1"
"993","IEEE Potentials","IEEE","Database management and design/Artificial neural networks","4","null","1991","10","2","1","0","0278-6648","CS","CS-LIB","English","1"
"994","IEEE Potentials","IEEE","Computational Medicine/Visualization/Hypertext","10","null","1991","10","3","1","0","0278-6648","CS","CS-LIB","English","1"
"995","IEEE Potentials","IEEE","Business empowerment/R & D Performance/Layout","12","null","1991","10","4","1","0","0278-6648","CS","CS-LIB","English","1"
"996","IEEE Potentials","IEEE","Power Graphics/Simulation/Artificial Neural Networks/Swiss Education","2","null","1992","11","1","1","0","0278-6648","CS","CS-LIB","English","1"
"997","IEEE Potentials","IEEE","Electromyography/Data Flow Visual Languages/Computer & Human Relations","4","null","1992","11","2","1","0","0278-6648","CS","CS-LIB","English","1"
"998","IEEE Potentials","IEEE","Learning Programs, Building models with implicit surfaces, Dataflow architecture, Multimedia, Design for ""X""","10","null","1992","11","3","1","0","0278-6648","CS","CS-LIB","English","1"
"999","IEEE Potentials","IEEE","Artificial Intelligence today, Automated reasoning, Knowledge, data and models, Accepting change, Cognitive psychology","12","null","1992","11","4","1","0","0278-6648","CS","CS-LIB","English","1"
"1000","IEEE Potentials","IEEE","Teaching computers to talk right, Semiconductor guantum devices, Design isuues in real-time, The electric car, EE education in England, Doing research  in Antarctica","2","null","1992","12","1","1","0","0278-6648","CS","CS-LIB","English","1"
"1001","IEEE Potentials","IEEE","Engineering Registration/The IRIDIUM Communications System/Introductory Notes to Small Business/The Human Factor/ Electromagnetic Fields and Health","4","null","1993","12","2","1","0","0278-6648","CS","CS-LIB","English","1"
"1002","IEEE Potentials","IEEE","Ethical Engineering, Feedback on Student Cheating, Computing with Neural Networks, Neural Systems, Genetic Algorithms.","10","null","1993","12","3","1","0","0278-6648","CS","CS-LIB","English","1"
"1003","IEEE Potentials","IEEE","Photodectors demystified/Target I.D. using natural resonances/Automatic factories/Superconductor-semiconductor hybrid devices","12","null","1993","12","4","1","0","0278-6648","CS","CS-LIB","English","1"
"1004","IEEE Potentials","IEEE","Multimedia, Understanding MIDI, Data Flow, Virtual Instrumentation","2","null","1994","13","1","1","0","0278-6648","CS","CS-LIB","English","1"
"1005","IEEE Potentials","IEEE","Technical Coomunications, Programming with Objects, Middle School Teaching Program","4","null","1994","13","2","1","0","0278-6648","CS","CS-LIB","English","1"
"1006","IEEE Potentials","IEEE","Software Reuse, Mix and Match High Performance Computing","8","9","1994","13","3","1","0","0278-6648","CS","CS-LIB","English","1"
"1007","IEEE Potentials","IEEE","Opto-electronics-market outlook/Optical memory and blue lasers/Acousto-optic filters/Feed-forward neural networks","10","11","1994","13","4","1","0","0278-6648","CS","CS-LIB","English","1"
"1008","IEEE Potentials","IEEE","Creative Problem Solving/Case-based Reasoning/Parallel Processing/Entity-Relationship Modeling/Nondestructive Evaluation/High conductivity Copper","12","1","1994","13","5","1","0","0278-6648","CS","CS-LIB","English","1"
"1009","IEEE Potentials","IEEE","Silicon's usefulness in photovoltaics/Titanium dioxide/Optical modulators/Getting physics into the bounce/The bipolar spin transistor/Genetic algorithms/Genetically evolved strategies","2","3","1995","14","1","1","0","0278-6648","CS","G123","English","1"
"1010","IEEE Potentials","IEEE","Parallel Computing / Multiple-Valued Logic / Error Control Coding / Fuzzy Reality / Designing a Green Policy / Replicating Earth","4","5","1995","14","2","1","0","0278-6648","CS","G123","English","1"
"1011","IEEE Potentials (Supplement)","IEEE","Hiring Outlook / Charting Global Trends / Manufacturing Talk / Customer-Friendly Products / Lines of Communication","4","5","1995","14","2","1","0","0278-6648","CS","G123","English","1"
"1012","IEEE Potentials","IEEE","Automatic PCB inspection systems/ The boundary scan/ RISC versus CISC/ Parallel Computing/ Bull's-eye: zeroing in on graduate school/ Cultural adjustments/ The technical presentation/ Perspectives from the ""wilds"" of Africa","8","9","1995","14","3","1","0","0278-6648","CS","G123","English","1"
"1013","IEEE Potentials","IEEE","Fuzzy logic/ Applying virtual reality","10","11","1995","14","4","1","0","0278-6648","CS","G123","English","1"
"1014","IEEE Potentials","IEEE","Local area networks/ Combining formal and semi-formal methods in software engineering","12","1","95-96","14","5","1","0","0278-6648","CS","G123","English","1"
"1015","IEEE Potentials","IEEE","Programmable Logic Controllers/Pathfinder/Computer Simulation","2","3","1996","15","1","1","0","0278-6648","CS","G123","English","1"
"1016","IEEE Potentials","IEEE","Lunar-solar power system/ Granular nanoelectronics/ Questionable predictions/ Optical computers/ 3D optical memory","4","5","1996","15","2","1","0","0278-6648","CS","G123","English","1"
"1017","IEEE Potentials (Supplement)","IEEE","A successful career, Jobs/salaries, Inner workings/ Global insights/ Competition/ Teamwork","4","5","1996","15","2","1","0","0278-6648","CS","G123","English","1"
"1018","IEEE Potentials","IEEE","Signaling System Number 7/ Neural Network Quarterbacking","8","9","1996","15","3","1","0","0278-6648","CS","G123","English","1"
